,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
21,35,0,580,447,0.92,"['[ 101 8126  118 8123 ...    0    0    0    0]', '[ 101 8121  118 8126 ...    0    0    0    0]', '[ 101 8115  118 8121 ...    0    0    0    0]', '[ 101 4886 2336 1920 ...    0    0    0    0]', '[ 101 8121  118 8126 ...    0    0    0    0]', '[ 101 8126  118 8123 ...    0    0    0    0]', '[ 101 8115  118 8121 ...    0    0    0    0]', '[ 101 5125 4868 3152 ...    0    0    0    0]', '[ 101 4886 2336 1920 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', '[ 101 1814 2356 1352 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",30,1,2,35,0,0
22,36,0,507,578,0.955,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",135,1,1,13,0,0
23,37,1,450,0,0.8595,"['[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 1266  776 2356 ...    0    0    0    0]', '[ 101 2110  739 6822 ...    0    0    0    0]', '[ 101 3136 5509 6392 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 2571 6853 5291 ...    0    0    0    0]', '[ 101 2571 6853 5291 ...    0    0    0    0]', '[ 101 2571 6853 5291 ...    0    0    0    0]', '[ 101 2571 6853 5291 ...    0    0    0    0]', '[ 101 2571 6853 5291 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",3.555555556,9,2,11,0,0
24,38,0,579,553,0.84,"['[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 6568 1218 1104 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101 3413  671 5023 ...    0    0    0    0]', '[ 101 3413  753 5023 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",55,3,9,21,0,0
25,39,0,527,481,0.9157,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",16,6,2,11,0,0
26,40,0,516,491,0.9725,"['[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 7471 3217  676 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 3777 1298 4689 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...    0    0    0    0]', '[ 101 3777 1298 4689 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",56,1,1,41,0,0
27,42,0,538,0,0.858,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 3250 6225 ... 3250 6225 4495 2578]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",30.5,2,1,21,0,0
28,46,0,498,442,0.93,"['[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 6444 4777 3777 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 1266  776 3152 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  831 4899 3064 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 4852  833 3833 ...    0    0    0    0]', '[ 101 3297 5401 3413 ...    0    0    0    0]', '[ 101 1062 4660 2408 ...    0    0    0    0]', '[ 101 3029 2512 3683 ...    0    0    0    0]', '[ 101 3862 2845 6392 ...    0    0    0    0]', '[ 101 3777 1266 1093 ...    0    0    0    0]', '[ 101  676 1962 2110 ...    0    0    0    0]', '[ 101 3777 1266 1093 ...    0    0    0    0]', '[ 101 5466  689 4495 ...    0    0    0    0]', '[ 101 5739 6427 4028 ...    0    0    0    0]']","['[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]', '[ 101 3481 6427 3409 ...    0    0    0    0]', '[ 101 5273 5682 3180 ...    0    0    0    0]']",30.25,4,1,13,0,0
29,47,0,459,503,0.854,"['[ 101 3413 5277  753 ...    0    0    0    0]', '[ 101 3413 5277  671 ...    0    0    0    0]', '[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101  676 1158 6612 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",49,1,1,13,0,0
30,48,0,573,522,0.8943,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1296 6404 6399 ...  704  788 3300  697]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",31.2,5,1,37,0,0
31,50,0,501,465,0.2358,"['[ 101 7946 7987 3736 ...    0    0    0    0]', '[ 101 3413  100  676 ...    0    0    0    0]', '[ 101 3413  100  676 ...    0    0    0    0]', '[ 101 3413  100 4852 ...    0    0    0    0]', '[ 101 2110 4906  683 ...    0    0    0    0]', '[ 101 3413  100  831 ...    0    0    0    0]', '[ 101 2442 3815 3152 ...    0    0    0    0]', '[ 101 3144 2110 2456 ...    0    0    0    0]', '[ 101  691  676 4689 ...    0    0    0    0]', '[ 101 7599 3250 1736 ...    0    0    0    0]', '[ 101 2255  691 1920 ...    0    0    0    0]', '[ 101 6205 1266 2339 ...    0    0    0    0]', '[ 101 3959 1298 1920 ...    0    0    0    0]', '[ 101 1290  691 4415 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0]]","['[ 101  517  679 1398 ...    0    0    0    0]', '[ 101  517 7481 2190 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  100 1457 2844 ...    0    0    0    0]', '[101 517 100 679 ...   0   0   0   0]', '[ 101  100 2192 2823 ...    0    0    0    0]', '[ 101  100 6121 1220 ...    0    0    0    0]', '[ 101  517  679 1398 ...    0    0    0    0]', '[ 101  517 7481 2190 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  100 1457 2844 ...    0    0    0    0]', '[101 517 100 679 ...   0   0   0   0]', '[ 101  100 2192 2823 ...    0    0    0    0]', '[ 101  100 6121 1220 ...    0    0    0    0]', '[ 101  517  679 1398 ...    0    0    0    0]', '[ 101  517 7481 2190 ...    0    0    0    0]', '[ 101  517 1825  754 ...    0    0    0    0]', '[ 101  100 1457 2844 ...    0    0    0    0]', '[101 517 100 679 ...   0   0   0   0]', '[ 101  100 2192 2823 ...    0    0    0    0]']",21.75,4,2,23,0,0
32,51,0,485,448,0.915,"['[ 101 1277 5277  676 ...    0    0    0    0]', '[ 101 4761 6399 4993 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', '[ 101  831 4899 1730 ...    0    0    0    0]', '[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101 6369 5050 3322 ...    0    0    0    0]', '[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 4028 6382 3683 ...    0    0    0    0]', '[ 101  831 4899 2562 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",41,2,1,15,0,0
33,53,0,489,516,0.92,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",10,6,1,14,0,0
34,55,0,520,0,0.9525,"['[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 3413  753 5023 ...    0    0    0    0]', '[ 101 3413  676 1962 ...    0    0    0    0]', '[ 101 5125 4868 3152 ...    0    0    0    0]', '[ 101  837 5320 2991 ...    0    0    0    0]', '[ 101  831 4899 5852 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101 3345 1139 6567 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', '[ 101  100 3918 1766 ...    0    0    0    0]', '[ 101 6389 3152  517 ...    0    0    0    0]', [0], [0], [0], [0]]",54,2,2,50,0,0
35,57,0,488,459,0.87,"['[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 1744 2157 1946 ...    0    0    0    0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101 4491 5484 1093 ...    0    0    0    0]', '[ 101 4491 5484 1093 ...    0    0    0    0]', '[ 101  831 4899 1066 ...    0    0    0    0]', '[ 101  676 1825 4761 ...    0    0    0    0]', '[ 101 1265 2110 4761 ...    0    0    0    0]', '[ 101 2170  969 4852 ...    0    0    0    0]', '[ 101 3360 2110 7368 ...    0    0    0    0]', '[ 101 1059 1744 6369 ...    0    0    0    0]', '[ 101  100 7032 1582 ...    0    0    0    0]', '[ 101 3360 2110 7368 ...    0    0    0    0]', '[ 101 5739 6427 7325 ...    0    0    0    0]', '[ 101 4384  924 4761 ...    0    0    0    0]', '[ 101 3136 2360 6598 ...    0    0    0    0]', '[ 101 5687 3996 4567 ...    0    0    0    0]', '[ 101 5739 6427 7325 ...    0    0    0    0]', '[ 101 6817 1220  833 ...    0    0    0    0]', '[ 101 6817 1220  833 ...    0    0    0    0]']","['[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]', '[ 101 5529 3342 2571 ...    0    0    0    0]']",57,1,1,62,0,0
36,58,0,522,490,0.8775,"['[ 101 6205 1298 1920 ...    0    0    0    0]', '[ 101 6205 1298 1920 ...    0    0    0    0]', '[ 101 1736 1106 3344 ...    0    0    0    0]', '[ 101  100 1399 1501 ...    0    0    0    0]', '[ 101 5018 1282 2237 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",12.875,8,2,50,0,0
37,62,0,496,480,0.95,"['[ 101  671 5023 1946 ...    0    0    0    0]', '[ 101 5018 1282 1063 ...    0    0    0    0]', '[ 101  704 2791 5852 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101 5018  736 2237 ...    0    0    0    0]', '[ 101 3413  671 5023 ...    0    0    0    0]', '[ 101  831 4899 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",45.5,2,1,37,0,0
38,63,0,541,570,0.8975,"['[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 1045 4510 6392 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 8815 8177 1555 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",9.727272727,11,1,51,0,0
39,66,0,559,554,0.9475,"['[ 101 3413 5277  676 ...    0    0    0    0]', '[101 683 689 671 ...   0   0   0   0]', '[ 101 1744 2157 1225 ...    0    0    0    0]', '[ 101  100  757 5468 ...    0    0    0    0]', '[ 101 1920 2110 4495 ...    0    0    0    0]', '[ 101 3413  676 1962 ...    0    0    0    0]', '[ 101  686 5279  722 ...    0    0    0    0]', '[  101 12311  8177   753 ...     0     0     0     0]', '[ 101 2904 2773 3344 ...    0    0    0    0]', '[ 101 1555 1218 5739 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', '[ 101  517 2769 1744 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",38,1,1,13,0,0
40,70,0,545,466,0.98,"['[ 101 3413  676 1962 ...    0    0    0    0]', '[ 101 3736 5722 2255 ...    0    0    0    0]', '[ 101  785 2105  776 ...    0    0    0    0]', '[ 101 4852  833 2141 ...    0    0    0    0]', '[ 101 8123  676 1962 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101 3413  831 4899 ...    0    0    0    0]', '[ 101  704 2255 3490 ...    0    0    0    0]', '[ 101 2544 6225 3029 ...    0    0    0    0]', '[ 101 3297 5401 1298 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3249 6858 6413 ...    0    0    0    0]', '[ 101 1057 1054 1159 ...    0    0    0    0]', '[ 101 3250 6225 6392 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0]]","['[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', '[ 101 3736 5722 4689 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0]]",14.66666667,3,2,32,0,0
41,71,0,454,439,0.816,"['[ 101 3413  676 1962 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 2991 5709 3683 ...    0    0    0    0]', '[ 101  676  678  740 ... 3198 1355 2245 2496]', '[ 101  676  678  740 ... 3198 1355 2245 2496]', '[ 101 3249 6858 6413 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 2166 7308 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 2166 7308 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 2166 7308 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 2166 7308 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 2166 7308 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 7946 7987 ...    0    0    0    0]', '[ 101  517 2166 7308 ...    0    0    0    0]', [0], [0]]",87,1,2,23,0,0
42,76,0,442,0,0.9033,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",90,1,1,12,0,0
43,78,0,565,433,0.8466,"['[ 101 5018 1063 2237 ...    0    0    0    0]', '[ 101 1266  776 7770 ...    0    0    0    0]', '[ 101 1290 1266  758 ...    0    0    0    0]', '[ 101 5018  671 2237 ...    0    0    0    0]', '[ 101 3413 5277 2399 ...    0    0    0    0]', '[ 101 3413 5277 2399 ...    0    0    0    0]', '[ 101 3413 5277 2110 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', '[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', '[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', '[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', '[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', '[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', '[ 101 1825  754 3918 ... 6399 1166 4993 6612]', '[ 101 3136 3121 5520 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0]]",9.833333333,6,2,11,0,0
44,79,0,555,535,0.9775,"['[ 101 8136  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",49.33333333,3,1,43,0,0
45,80,0,558,482,0.8797,"['[ 101 5018 1282 2237 ...    0    0    0    0]', '[ 101 1266  776 2456 ...    0    0    0    0]', '[ 101 1061 6235 6392 ...    0    0    0    0]', '[ 101 3413 5277  676 ...    0    0    0    0]', '[ 101 3413 5277  831 ...    0    0    0    0]', '[ 101  831 4899 3173 ...    0    0    0    0]', '[ 101  831 4899 2146 ...    0    0    0    0]', '[ 101 3563 1798 1920 ...    0    0    0    0]', '[ 101 2571 7579 6392 ...    0    0    0    0]', '[ 101 7325 6438  680 ...    0    0    0    0]', '[ 101 3264 3309 4852 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', '[ 101 8241  102    0 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0]]",20,1,1,11,0,0
46,84,0,505,469,0.955,"['[ 101 1059 1744  676 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[ 101 3302 1218 1912 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1352 3461 2428 ...    0    0    0    0]', '[  101 11746  8167  2426 ...     0     0     0     0]', '[ 101 1036 4997 7344 ...    0    0    0    0]', '[ 101 1352 3461 2428 ...    0    0    0    0]', '[  101 11746  8167  2426 ...     0     0     0     0]', '[ 101 1036 4997 7344 ...    0    0    0    0]', '[ 101 1352 3461 2428 ...    0    0    0    0]', '[  101 11746  8167  2426 ...     0     0     0     0]', '[ 101 1036 4997 7344 ...    0    0    0    0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",41.5,2,1,51,0,0
47,85,0,519,556,0.9338,"['[ 101 1059 1744 1555 ...    0    0    0    0]', '[ 101 3313 3341 1744 ...    0    0    0    0]', '[ 101 1059 1744 1555 ...    0    0    0    0]', '[ 101 1059 1744 1912 ...    0    0    0    0]', '[ 101 1266  776 2356 ...    0    0    0    0]', '[ 101 1059 1744 1920 ...    0    0    0    0]', '[  101 12277  8177  1744 ...     0     0     0     0]', [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]","['[ 101 1825  754 1277 ...    0    0    0    0]', '[ 101  704 1744 7770 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 7413 2128 3173 ...    0    0    0    0]', '[ 101 1825  754 1277 ...    0    0    0    0]', '[ 101  704 1744 7770 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 7413 2128 3173 ...    0    0    0    0]', '[ 101 1825  754 1277 ...    0    0    0    0]', '[ 101  704 1744 7770 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 7413 2128 3173 ...    0    0    0    0]', '[ 101 1825  754 1277 ...    0    0    0    0]', '[ 101  704 1744 7770 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 7413 2128 3173 ...    0    0    0    0]', '[ 101 1825  754 1277 ...    0    0    0    0]', '[ 101  704 1744 7770 ...    0    0    0    0]', '[ 101  757 5468 5381 ...    0    0    0    0]', '[ 101 7413 2128 3173 ...    0    0    0    0]']",54,1,1,11,0,0
