,uid,apply_type,cet4,cet6,grade_points,honour,project,ranking_absolu,ranking,level,location,label,score
165,177,0.0,427.0,0.0,0.945,国家励志奖学金2017-2018国家励志奖学金国家级?? ?二等综合奖学金nan校级校十佳社团会员nan校级优秀社团会员nan校级优秀社团干部nan院级第11届大广赛国一第十一届大广赛全国一等奖国家级优秀工作者nan院级跳绳比赛团队三等奖nan校级设计外观专利nan国家级,手提袋（长沙的冬天）达到美感国家级,22.5,2.0,2.0,43.0,0.0,0.0
166,178,0.0,499.0,455.0,0.97,nannannan,前表面荧光光谱快速检测果汁饮品中原果汁的含量1.以芦丁为标准品，用铝盐法测定总黄酮的含量2以橙皮苷为标准品，用国标法测定总黄酮的含量3以橙皮苷为标准品，测定果汁样品中总黄酮的含量国家级,61.0,1.0,1.0,12.0,1.0,90.0
168,180,1.0,435.0,0.0,0.7275,优秀学生干部在学生会工作获得年度校级优秀学生干部校级社会实践先进个人2018年参加社会实践获得社会实践先进个人校级,nannannan,3.1052631578947367,19.0,1.0,41.0,0.0,0.0
169,181,0.0,450.0,0.0,0.9475,nannannan,nannannan,25.0,2.0,1.0,62.0,0.0,0.0
170,182,0.0,452.0,427.0,0.858,nannannan,nannannan,15.0,4.0,1.0,41.0,0.0,0.0
171,183,0.0,594.0,556.0,0.8079999999999999,花园杯景观设计竟赛2018届竞赛主题为“校园生活，花园中的自然”。参赛作品深刻把握场地的特征，在不同条件下，从不同角度探讨植物景观设计的多种可能性。国家级国家奖学金nan国家级cctv希望之星二等奖英语风采大赛 全国二等奖国家级全国大学生英语竞赛C类二等奖国家级中国日报“21世纪杯”全国英语演讲比赛山东省二等奖省市级“外研社杯”英语演讲山东赛区三等奖省市级一等奖学金nan校级三好学生nan校级优秀学生干部nan校级篮球赛三等奖大学生女子篮球赛，林学院主力队员校级,泰山松石景观调查整合了泰安市现有松石景观资源并制定出了一套评分体系、分类方法及布景原则。其他,27.25,4.0,1.0,37.0,0.0,0.0
172,184,0.0,569.0,534.0,0.8220000000000001,美国数学建模竞赛H奖在本次数学建模竞赛中，我主要负责思路的把握以及数据处理和部分论文撰写工作，在其中我们运用了matlab、spss、Excel等软件，主要模型有时间序列模型、传染病模型、元胞自动机模型等。其他,农林高校大学生创新创业意愿及行为调查研究一篇调研报告，两篇项目论文均已发表。其他重点国有林区“改革监测”社会调查被评为“社会实践先进个人”。国家级黑龙江省科技工作者创新创业态度研究撰写了一篇调研报告，一篇项目论文。其他,11.714285714285715,7.0,2.0,23.0,0.0,0.0
173,185,0.0,454.0,0.0,0.8025,大学生英语竞赛三等奖2017年参加英语竞赛国家级,暂无科研项目无其他,8.25,4.0,1.0,52.0,0.0,0.0
174,186,0.0,611.0,577.0,0.92,nannannan,nannannan,5.4,15.0,2.0,11.0,0.0,0.0
175,187,0.0,432.0,0.0,0.9625,校级优秀共青团干部nan校级组织部“优秀部员”nan院级“喜迎十九大”三等奖nan院级国家奖学金2016-2017学年度国家奖学金国家级校级优秀学生标兵2016-2017学年度“校级优秀学生标兵”荣誉称号校级国家励志奖学金2017-2018学年度国家励志奖学金、“校级优秀学生标兵”荣誉称号校级科技论文报告会三等奖中国地质大学艺术与传媒学院第二十八届学术科技论文报告会三等奖《宜居理念的艺术实践——设计改变生活》院级普通话二级甲等nan国家级中日设计交流展金奖第四届环亚杯中日设计交流展环境空间类金奖国家级中日设计交流展铜奖第四届环亚杯中日设计交流展学术论文类铜奖国家级“视宴奖”银奖“视宴奖”未来视觉文化设计大赛银奖国家级“视宴奖”铜奖“视宴奖”未来视觉文化设计大赛铜奖国家级IDC Awards 优秀奖2019 IDC Awards 国际设计师俱乐部奖征集优秀奖国家级互艺奖”优秀奖“2019国际艺术设计大赛——互艺奖”优秀奖国家级中国梦绿色建筑优秀奖第八届中国梦绿色建筑创意设计大赛优秀奖国家级简历设计大赛一等奖第三届简历设计大赛一等奖院级计算机二级合格证全国计算机等级考试二级合格证书国家级教师资格考试合格证明中小学教师资格考试合格证明（高中美术）国家级园冶杯提名奖第十届园冶杯大学生国际竞赛提名奖（一、二、三等奖从提名奖中选出，因此获得提名至少获三等奖）国家级,国家实用新型专利《一种伸缩式球网架》获得国家实用新型专利国家级国家实用新型专利一种用于环境艺术设计用的画图设备已受理，正在审核中国家级参加国家级大创项目《IROOM-室内环境检测系统》申报成功省市级参加互联网+比赛《L·R城市雨水回收系统》已申报省市级《保护生态文明——武汉市环境问题的调查与改善》通过调查，当地市民保护环境的意识大大提高其他,49.00000000000001,1.0,2.0,42.0,0.0,0.0
176,188,0.0,567.0,492.0,0.8881999999999999,优秀学生三等奖学金nan校级优秀干事2015-2016学年上半年获北京林业大学经济管理学院就业助理团“优秀干事”荣誉称号院级心理情境剧一等奖本人所在经管心协队伍，在北京林业大学经济管理学院第七届心理情境剧大赛中获一等奖院级翻译辅修证书2017.9-2019.7在北林外语学院辅修翻译专业完成计划规定的全部课程，成绩合格校级,nannannan,9.0,7.0,2.0,11.0,1.0,89.78
177,189,0.0,448.0,474.0,0.8924,nannannan,nannannan,41.0,1.0,1.0,21.0,0.0,0.0
178,190,0.0,513.0,470.0,0.915,nannannan,nannannan,9.333333333333334,6.0,1.0,32.0,0.0,0.0
179,191,0.0,533.0,509.0,0.9775,“学创杯”“学创杯”大学生创新创业模拟大赛，在虚拟商业环境中锻炼大学生综合模拟经营能力。省市级国家励志奖学金大一学年获得国家励志奖学金国家级奖学金校级奖学金一等奖校级国家励志奖学金2大二学年获得国家励志奖学金国家级奖学金2校级奖学金二等奖校级简历大赛院级简历大赛二等奖校级创意营销大赛创意营销大赛院级二等奖，营销产品为口袋锁院级,nannannan,71.0,1.0,1.0,13.0,0.0,0.0
180,192,0.0,511.0,494.0,0.9125,国家励志奖学金nan国家级二等优秀学生奖学金nan校级三等优秀学生奖学金nan校级,nannannan,7.777777777777778,9.0,1.0,14.0,0.0,0.0
181,193,0.0,432.0,465.0,0.86,nannannan,nannannan,18.8,5.0,2.0,32.0,0.0,0.0
182,194,0.0,501.0,426.0,0.8725,nannannan,nannannan,6.300000000000002,10.0,1.0,12.0,0.0,0.0
183,195,0.0,526.0,454.0,0.8640000000000001,国家励志奖学金nan国家级自治区三好学生nan省市级财税技能大赛二等奖第三届“航信杯”财税技能大赛内蒙古赛区二等奖省市级校级三好学生nan校级财税技能大赛一等奖校级首届“福思特杯”财税技能大赛一等奖校级优秀实习大堂经理在中国建设银行鄂尔多斯分行实习，优异的表现使我获得“优秀实习大堂经理”称号。其他优秀营员华中农业大学其他,nannannan,73.0,1.0,1.0,15.0,0.0,0.0
184,196,0.0,558.0,441.0,0.775,nannannan,北斗杯全国青少年科技创新大赛第十届北斗杯全国青少年科技创新大赛华东赛区三等奖第十届北斗杯全国青少年科技创新大赛福州赛区二等奖省市级,3.1,10.0,1.0,35.0,0.0,0.0
185,197,0.0,432.0,405.0,0.95,悠悠南音第二届“憧憬.美丽中国”艺术设计大赛 暨第五届“金埔杯”国际城市景观设计大赛 学术组 银奖        主办：中国林学会国家级环亚杯第四届环亚杯中日设计交流展 学生组 金奖国家级江苏高校校报优秀作品2018江苏省高校校报优秀作品评选 三等奖省市级江苏省大学生万人计划江苏省大学生万人计划设计学专业学术冬令营”成果汇报一等奖省市级中日青年影像交流展摄影作品中日青年影响艺术交流展，在上海和日本同时展出国家级华为杯摄影展3张作品入围华为杯摄影展从4月2日起在中国美术学院上海校区、东华大学、华东理工大学、上海美术学院、上海师范大学谢晋影视艺术学院、华东师范大学、上海视觉艺术学院陆续展出省市级,核心期刊《美术大观》发表论文《传技·守艺—探究福州油纸伞的民俗底蕴与美学价值》 在核心期刊《美术大观》期刊2018年第二期70-71页发表国家级在SCD期刊《家具与室内装饰》发表论文《基于杉木环境学特质的室内环境设计》 在scd期刊《家具与室内装饰》2019年 2月刊112-113页发表省市级在SCD期刊《美术教育研究》发表论文《福州南后街花灯的文俗源流与艺术特征的沿析》 在scd期刊《美术教育研究》2019年3月（下）刊 24-25发表省市级在SCD期刊《大众文艺》发表论文《陈之有意，设之成境——室内陈设艺术刍议》在scd期刊《大众文艺》2019年14期126页发表省市级实用新型专利——一种便携式人机两用草莓采摘装实用新型专利——一种便携式人机两用草莓采摘装置 授权时间 2019.9.03国家级,17.5,2.0,1.0,32.0,1.0,90.5
187,199,0.0,484.0,0.0,0.8975,nannannan,nannannan,8.5,4.0,2.0,11.0,0.0,0.0
188,200,0.0,520.0,466.0,0.9225,nannannan,nannannan,30.0,3.0,1.0,37.0,0.0,0.0
189,201,0.0,474.0,499.0,0.8240000000000001,nannannan,nannannan,10.125,24.0,1.0,34.0,0.0,0.0
190,202,0.0,555.0,541.0,0.8320000000000001,2018笹川杯-感知日本《平和と友好―中日関係の原点と未来》全国征文大赛三等奖国家级奖学金2016-2017第一学期校二等综合奖学金校级校级奖学金nan校级校级日语演讲二等奖nan校级校级三好学生nan校级,nannannan,8.0,5.0,1.0,21.0,0.0,0.0
191,203,0.0,572.0,600.0,0.9325,优秀共青团员团学工作优秀，获得校优秀共青团员称号校级三好学生学习成绩优异，学生工作优秀校级“外研社”英语阅读赛2018全国“外研社杯”英语阅读大赛校三等奖校级优秀学生干部学生会工作表现优秀，被评为优秀学生干部校级春晓杯英语口语比赛2019UIR春晓杯英语口语比赛二等奖校级优秀团员团学工作优秀，被评为优秀共青团员校级,探索希腊罗马神话中宙斯的人性一面论文一篇其他乔治·艾略特小说的宗教隐喻和文化批评在研中其他探究西游记与天路历程的共性与差异在研中其他,16.0,4.0,1.0,11.0,0.0,78.88
192,204,0.0,540.0,522.0,0.8099999999999999,nannannan,nannannan,96.0,2.0,1.0,13.0,0.0,0.0
194,206,0.0,522.0,535.0,0.858,优秀营员优秀营员其他河北省省级三好学生2019年被评为河北省省级三好学生省市级河北大学优秀团员在2016-2017学年，被评为河北大学优秀共青团员校级2018年优秀团员在2017-2018学年，被评为河北大学优秀共青团员校级2017年校级三好学生2017年被评为河北大学三好学生校级2018年校级三好学生在2017-2018学年被评为河北大学三好学生校级ERP培训合格证书2019年5月31日至6月5日参加了由广东省认知科学学会举办的事件相关电位（ERP）高级讲习班培训课程，成绩合格并顺利结业。其他,手机低头族的校园社会支持系统及其应对策略在河北大学“2017年校级大学生创新创业训练计划项目“结项评审中被评为优秀其他味觉、感觉寻求和创造性思维的关系研究学年论文答辩被评为优秀，毕业论文会对该项目进行进一步的完善。其他青春不老—合唱训练对于中老年人积极心理构建的调研“青春不老-合唱训练对于中老年人积极心理构建的调研与实践项目”被立为国家级大学生创新创业训练计划项目，目前，该项目正处于实施阶段。国家级,13.666666666666668,3.0,1.0,13.0,1.0,82.8
195,207,0.0,481.0,481.0,0.955,nannannan,“新道杯”黑龙江省大学生创业经营模拟大赛团体三等奖省市级黑龙江省“企业价值创造实战”财会竞赛团体三等奖省市级,6.545454545454545,33.0,2.0,23.0,0.0,0.0
