,uid,honour
4270,1037.0,北体一等奖学金北京体育大学2017-2018学年度一等奖学金校级
4271,1037.0,英语阅读大赛二等奖2017“外研社杯”全国英语阅读大赛初赛二等奖校级
4272,1037.0,英语写作大赛二等奖2018“外研社杯”全国英语写作大赛校级初赛二等奖校级
4273,1037.0,神话剧汇演最佳女配角2017年希腊罗马神话剧汇演最佳女配角院级
4274,1038.0,北京大学生音乐节金奖参加2016年北京市大学生音乐节nan
4275,1038.0,学生军训优秀标兵在2016-2017学年中nan
4276,1038.0,优秀团员获得北京林业大学第十五届学生艺术团“优秀团员”称号校级
4277,1038.0,优秀学生干部在2016-2017学年度被评为优秀学生干部校级
4278,1038.0,全国大学生音乐节金奖代表北京市参加全国大学生艺术展演nan
4279,1038.0,学习优秀奖学金获得2018年度北京林业大学学生艺术团“学习优秀奖学金”校级
4280,1039.0,优秀学生干部nan校级
4281,1039.0,三好学生nan校级
4282,1040.0,数学建模在2019年3月参加数学建模竞赛培训，5月参加数学建模获得校级优秀奖，9月参加全国数学建模竞赛。校级
4283,1042.0,nannannan
4284,1043.0,能源经济学术创意大赛三等奖省市级
4285,1043.0,大创项目二等奖校级
4286,1043.0,计算机应用能力大赛二等奖校级
4287,1043.0,英语听力竞赛三等奖校级
4288,1043.0,人力资源模拟运营一等奖校级
4289,1043.0,校级三好学生nan校级
4290,1043.0,院级优秀团干部nan院级
4291,1044.0,校优秀学生干部nan校级
4292,1044.0,优秀团员nan校级
4293,1044.0,校党校优秀学生干部发展对象培训班 优秀学生干部校级
4294,1045.0,nannannan
4295,1046.0,校级优秀权益委员2018-2019学年“达标创优”校级优秀权益委员校级
4296,1046.0,优秀学生一等奖2016-2017学年优秀学生一等奖校级
4297,1046.0,新生专业特等奖2016-2017学年新生专业特等奖校级
4298,1046.0,优秀学生二等奖2017-2018学年优秀学生二等奖校级
4299,1047.0,nannannan
4300,1048.0,nannannan
4301,1049.0,nannannan
4302,1050.0,nannannan
4303,1051.0,“优秀学生二等奖学金nan校级
4304,1051.0,光大环保杯全国一等奖nan国家级
4305,1051.0,中非合作论坛市级优秀nan省市级
4306,1051.0,北京林业大学优秀团员nan校级
4307,1051.0,赫曼德高校云设计大赛nan国家级
4308,1051.0,北京林业大学“三好”nan校级
4309,1051.0,北林优干nan校级
4310,1052.0,nannannan
4311,1053.0,nannannan
4312,1054.0,暑期社会实践优秀团队nan省市级
4313,1054.0,三好学生nan校级
4314,1054.0,优秀班干部（团委）nan校级
4315,1054.0,优秀三等奖学金nan校级
4316,1054.0,优秀班干部nan校级
4317,1054.0,学干之星nan院级
4318,1055.0,nannannan
4319,1057.0,创青春湖南省铜奖nan省市级
4320,1057.0,互联网+湖南省二等奖nan省市级
4321,1057.0,互联网+交通运输一等nan国家级
4322,1057.0,挑战杯湖南省三等奖nan省市级
4323,1057.0,长沙市科创三等奖nan省市级
4324,1058.0,北京林业大学优秀学生北京林业大学优秀学生一等奖奖学金校级
4325,1058.0,“2017年招生宣传实践带队参加寒假社会实践活动，回高中宣讲北京林业大学，在团队中负责联系学校、撰写实践报告、整理材料、制作视频。，获得优秀实践个人。校级
4326,1058.0,北京林业大学三好学生nan校级
4327,1058.0,暑期社会实践二等奖前往北京市通州区开展“绿色北林助力美丽副中心建设”主题活动，在本次社会实践报告中负责实践开展原因、实践过程与感受的撰写和准备活动用品。，获得北京市三等奖、校级优秀团队、经济管理学院暑期实践二等奖。院级
4328,1058.0,社会实践优秀团队参加2018年暑期社会实践。前往北京市通州区开展“绿色北林助力美丽副中心建设”主题活动，在本次社会实践报告中负责实践开展原因、实践过程与感受的撰写和准备活动用品。，获得北京市三等奖、校级优秀团队、经济管理学院暑期实践二等奖。校级
4329,1058.0,“会计知识竞赛”带队参加了学校会计知识竞赛，经过线上初赛和线下决赛，团队最终取得了第一名的好成绩。校级
4330,1058.0,红色“1+1“”三等奖参加2018年暑期社会实践。前往北京市通州区开展“绿色北林助力美丽副中心建设”主题活动，在本次社会实践报告中负责实践开展原因、实践过程与感受的撰写和准备活动用品。，获得北京市三等奖、校级优秀团队、经济管理学院暑期实践二等奖。省市级
4331,1058.0,玛氏箭牌“垃圾投进趣nan校级
4332,1058.0,优秀学生三等奖奖学金nan校级
4333,1058.0,ERP管理会计应用决策带领团队参加北京市大学生ERP管理会计应用决策大赛，模拟线上企业运营，负责编制财务预算表与产品定价，初赛取得校内第三名的成绩。校级
4334,1058.0,第五届“互联网+”参加中国“互联网+”大学生创新创业大赛，在商业计划中承担了战略分析、财务分析工作，将养老机器人与互联网相结合，在对行业、公司经营状况和国家大环境分析基础上，制定产品成本与售价和预测企业盈利能力，获校级奖项校级
4335,1058.0,三好学生nan校级
4336,1059.0,校级一等奖学金nan校级
4337,1059.0,校级二等奖学金nan校级
4338,1059.0,三号学生”称号nan校级
4339,1059.0,社会活动优秀奖nan校级
4340,1060.0,优秀学生干部担任设计类161班级团支书校级
4341,1060.0,三好学生担任数艺16班长，同时成绩优秀校级
4342,1060.0,优秀学生三等奖学金成绩班级为第6名校级
4343,1061.0,北京市三好学生nan省市级
4344,1061.0,优秀学生三等奖学金nan校级
4345,1061.0,校级三好学生nan校级
4346,1061.0,校级优秀学生干部nan校级
4347,1061.0,社团活动奖学金nan校级
4348,1061.0,三等奖学金优秀学生三等奖学金校级
4349,1061.0,奖学金社团活动奖学金校级
4350,1062.0,2017年校三好学生黑龙江大学2016-2017学年三好学生校级
4351,1062.0,2018年校三好学生黑龙江大学2017-2018学年三好学生校级
4352,1062.0,省三好学生2018年黑龙江省普通高等学校“三好学生”省市级
4353,1062.0,2017一等综合奖学金黑龙江大学2016-2017学年一等综合奖学金校级
4354,1062.0,2018一等综合奖学金黑龙江大学2017-2018学年一等综合奖学金校级
4355,1062.0,学习标兵奖学金黑龙江大学2017-2018学年学习标兵奖学金校级
4356,1063.0,三好学生nan校级
4357,1063.0,优秀学生干部nan校级
4358,1063.0,优秀团员nan校级
4359,1064.0,优秀团干部nan校级
4360,1064.0,全国大学生艺术展演nan国家级
4361,1065.0,模拟求职大赛一等奖决赛的时候，有三分钟的自我介绍，那自然需要极大的展示自己的特长，我在之前的英语学习中有一定的基础，所以用英文做自我概述，在后续的临场发挥和表演的过程，也用到了之前在话剧社练到的表演，所以能够在最后面的比赛中胜出拿到一等奖。院级
4362,1065.0,英文演讲比赛第三名我们俱乐部工有5人参赛，要在这5人中选择2人去参加小区比赛，我们举办了俱乐部选拔英文演讲比赛，我作为第二名继续参加小区比赛，很开心能够在化工大学进行小区比赛，也是成功拿到了第三名的成绩，对于我的演讲能力也是比较大的提升！对于英文写作和演讲能力也是锻炼很大！其他
4363,1065.0,鸟巢电音节随行翻译2018年中秋节之际，我参加了锐舞鸟巢国际电音节的DJ艺人随行翻译一职。在三天四夜的工作中，我不禁要负责沟通他们在衣食住行方面的文化差异，也要负责他们能够准点赶到通告，工作过程中我收获到的不仅仅是英语业务能力的快速提升，更在随机应变突发事务的能力有了很大的提升其他
4364,1065.0,南非大使馆志愿者南非大使馆开放日活动，会邀请很多红酒参展商和很多外国友人前来参加活动，所以我们作为志愿者，需要协调他们能够正常进行活动。我主要作为随行翻译，帮助使馆人员与活动人员进行沟通，以达到活动的成功举办！其他
4365,1065.0,世园会校级优秀志愿者我作为世园会欢迎仪式的志愿者，在世园会开幕之际在中国馆欢迎各位国家领导人的到来。并在之后的世园会正常运营阶段，充当好自己的螺丝钉角色，兢兢业业的在自己的岗位上勤恳工作。同时也在身体力行之余，积极帮助外国友人进行游览和解说。奉献自己~校级
4366,1065.0,计算机辅助技术项目通过了全国计算机辅助技术项目的培训，学习了三维CAD相关专业知识，内容包括SolidEdge工具包、识图能力、装配体、爆炸图、工程图标准。综合成绩为96分（满分100分）其他
4367,1065.0,“棋星杯”优秀志愿者2019.7月，在北京市少年宫，会进行相关的北京市青少年围棋象棋大赛，我作为志愿者负责引导和管理保持大赛的正常进行。确保所有的流程都按照规则一一进行，对于出现的突发性问题也会进行自己的紧急处理。其他
4368,1066.0,三好学生nan校级
4369,1066.0,优秀共青团干部nan校级
4370,1066.0,三好学生标兵nan校级
4371,1066.0,优秀学生干部nan校级
4372,1066.0,国家奖学金nan国家级
4373,1066.0,“挑战杯“校赛“山财挑战杯”大学生课外学术科 技作品竞赛二等奖校级
4374,1066.0,学风建设先进个人nan校级
4375,1066.0,”挑战杯“省赛山西省第十六届 “兴晋挑战杯”大 学生课外学术科技作品竞赛特等奖省市级
4376,1067.0,nannannan
4377,1068.0,nannannan
4378,1069.0,nannannan
4379,1070.0,第十届全国大学生广告国家级优秀奖国家级
4380,1070.0,第十届大广赛第十届全国大学生广告艺术大赛北京赛区优秀奖省市级
4381,1070.0,三笔字”书法作品评选第三届全国“三笔字”书法作品评选国家级
4382,1070.0,硬笔书法网络大赛第三届全国书法、硬笔书法网络大赛青少组二等奖国家级
4383,1070.0,北京大学生书画艺术作北京大学生书画艺术作品展书法篆刻类纪念奖省市级
4384,1070.0,奖学金证书奖学金证书院级
4385,1070.0,优秀团员校级优秀团员校级
4386,1072.0,2017-2018学年国家奖nan国家级
4387,1072.0,2019金犊奖优秀奖nan国家级
4388,1072.0,2019金犊奖优秀奖2nan国家级
4389,1072.0,2019金犊奖佳作奖nan国家级
4390,1072.0,2019金犊奖佳作奖2nan国家级
4391,1072.0,中国OOH佳作奖nan国家级
4392,1072.0,学院奖入围奖nan国家级
4393,1072.0,学院奖入围奖2nan国家级
4394,1072.0,大广赛全国优秀奖获奖凭证为截图第二行国家级
4395,1072.0,十一届大广赛十个奖证书目前为发放，但是有老师签字证明的获奖打印名单，获奖十个省市级
4396,1072.0,国际微电影一等奖第六届中国国际微电影展中国青年微电影微视频精英挑战赛一等奖国家级
4397,1072.0,希望之星三等奖2018年第十届“希望之星”英语风采盛典北京地区年度终评三等奖省市级
4398,1072.0,外研社二等奖2018“外研社杯”全国英语阅读大赛初赛二等奖校级
4399,1072.0,创新创业大赛入围第六届中国创新创业大赛行业总决赛入围国家级
4400,1072.0,校一等奖2016-2017学年校一等奖学金校级
4401,1072.0,校一等奖22017-2018学年校一等奖学金校级
4402,1072.0,校三好2016-2017学年校三好生校级
4403,1072.0,校优干2017-2018学年校优干校级
4404,1072.0,创业之星2017-2018学年“创业之星”校级
4405,1072.0,暑期社会实践先进个人2017-2018学年“暑期社会实践先进个人”校级
4406,1072.0,先锋杯优秀团干2017-2018学年先锋杯“优秀团干”校级
4407,1073.0,nannannan
4408,1074.0,三好学生nan校级
4409,1074.0,优秀团员nan校级
4410,1074.0,企业模拟经营大赛nan院级
4411,1074.0,初级会计资格证nan其他
4412,1074.0,计算机二级证书nan其他
4413,1074.0,志愿者证明nan其他
4414,1075.0,校级三好学生2016年-2017年 校级三好学生 校级优秀干部2017年 艺术与设计学院 大学生职业规划大赛 三等奖2017年-2018年 校级三好学生2018年 艺术与设计学院 “放飞西林梦”摄影大赛 入围奖校级
4415,1076.0,全国商务英语实践大赛去往故宫博物院文创部实地调研，为其策划海外市场推广方案。国家级
4416,1076.0,全国商务英语大赛去往故宫博物院文创部实地调研，为其策划海外市场推广方案。省市级
4417,1077.0,全国大学生数学竞赛在整个天津赛区排名第132，获得二等奖国家级
4418,1077.0,全国大学生英语竞赛全校将近2800人参加，排名第213，获得三等奖国家级
4419,1077.0,全国商业模拟大赛在整个市场（12支队伍）排名第1，获得三等奖国家级
4420,1078.0,北京市j结构设计大赛二等奖省市级
4421,1078.0,先锋杯优秀团员nan校级
4422,1078.0,先锋杯优秀团干部nan校级
4423,1078.0,结构设计大赛一等jiannan校级
4424,1078.0,教师资格合格证书nan国家级
4425,1079.0,nannannan
4426,1080.0,nannannan
4427,1081.0,nannannan
4428,1082.0,nannannan
4429,1083.0,专业课奖学金2016-2017学年，专业课成绩排名第一，特发此奖励，以资鼓励。校级
4430,1083.0,一等奖学金2017-2018学年，因成绩排名靠前获得校级一等奖学金的奖励。校级
4431,1083.0,院级三好学生2017-2018学年，因成绩较好，获得学院颁发的三好学生奖状。院级
4432,1084.0,nannannan
4433,1085.0,nannannan
4434,1086.0,创青春辽宁省二等奖nan省市级
